statistic,statistic_label,tlist(a1),year,c02339v02812,county,c03346v04033,dwelling_status,c03341v04028,stamp_duty_event,c03344v04031,type_of_buyer,c03342v04029,type_of_sale,unit,value
HPA02C04,Median Price,2013,2013,26,Monaghan,01,New,1,Filings,01,Household Buyer - All,01,Market,Euro,85125.0
HPA02C04,Median Price,2013,2013,26,Monaghan,01,New,2,Executions,-,All Buyer Types,01,Market,Euro,97500.0
HPA02C04,Median Price,2013,2013,26,Monaghan,01,New,2,Executions,01,Household Buyer - All,01,Market,Euro,85125.0
HPA02C04,Median Price,2013,2013,26,Monaghan,02,Existing,1,Filings,-,All Buyer Types,01,Market,Euro,86000.0
HPA02C04,Median Price,2013,2013,26,Monaghan,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Euro,86000.0
HPA02C04,Median Price,2013,2013,26,Monaghan,02,Existing,2,Executions,-,All Buyer Types,01,Market,Euro,81000.0
HPA02C04,Median Price,2013,2013,26,Monaghan,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Euro,80500.0
HPA02C04,Median Price,2014,2014,-,All Counties,01,New,1,Filings,-,All Buyer Types,01,Market,Euro,160000.0
HPA02C04,Median Price,2014,2014,-,All Counties,01,New,1,Filings,01,Household Buyer - All,01,Market,Euro,172656.0
HPA02C04,Median Price,2014,2014,-,All Counties,01,New,2,Executions,-,All Buyer Types,01,Market,Euro,160000.0
HPA02C04,Median Price,2014,2014,-,All Counties,01,New,2,Executions,01,Household Buyer - All,01,Market,Euro,174950.0
HPA02C04,Median Price,2014,2014,-,All Counties,02,Existing,1,Filings,-,All Buyer Types,01,Market,Euro,160000.0
HPA02C04,Median Price,2014,2014,-,All Counties,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Euro,160000.0
HPA02C04,Median Price,2014,2014,-,All Counties,02,Existing,2,Executions,-,All Buyer Types,01,Market,Euro,157000.0
HPA02C04,Median Price,2014,2014,-,All Counties,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Euro,160000.0
HPA02C04,Median Price,2014,2014,01,Carlow,01,New,1,Filings,-,All Buyer Types,01,Market,Euro,139605.0
HPA02C04,Median Price,2014,2014,01,Carlow,01,New,1,Filings,01,Household Buyer - All,01,Market,Euro,139605.0
HPA02C04,Median Price,2014,2014,01,Carlow,01,New,2,Executions,-,All Buyer Types,01,Market,Euro,140654.0
HPA02C04,Median Price,2014,2014,01,Carlow,01,New,2,Executions,01,Household Buyer - All,01,Market,Euro,140000.0
HPA02C04,Median Price,2014,2014,01,Carlow,02,Existing,1,Filings,-,All Buyer Types,01,Market,Euro,95000.0
HPA02C04,Median Price,2014,2014,01,Carlow,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Euro,100000.0
HPA02C04,Median Price,2014,2014,01,Carlow,02,Existing,2,Executions,-,All Buyer Types,01,Market,Euro,99000.0
HPA02C04,Median Price,2014,2014,01,Carlow,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Euro,99950.0
HPA02C04,Median Price,2014,2014,02,Dublin,01,New,1,Filings,-,All Buyer Types,01,Market,Euro,280005.0
HPA02C04,Median Price,2014,2014,02,Dublin,01,New,1,Filings,01,Household Buyer - All,01,Market,Euro,283733.0
HPA02C04,Median Price,2014,2014,02,Dublin,01,New,2,Executions,-,All Buyer Types,01,Market,Euro,280000.0
HPA02C04,Median Price,2014,2014,02,Dublin,01,New,2,Executions,01,Household Buyer - All,01,Market,Euro,288999.0
HPA02C04,Median Price,2014,2014,02,Dublin,02,Existing,1,Filings,-,All Buyer Types,01,Market,Euro,260500.0
HPA02C04,Median Price,2014,2014,02,Dublin,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Euro,274000.0
HPA02C04,Median Price,2014,2014,02,Dublin,02,Existing,2,Executions,-,All Buyer Types,01,Market,Euro,256000.0
HPA02C04,Median Price,2014,2014,02,Dublin,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Euro,275000.0
HPA02C04,Median Price,2014,2014,03,Kildare,01,New,1,Filings,-,All Buyer Types,01,Market,Euro,249999.0
HPA02C04,Median Price,2014,2014,03,Kildare,01,New,1,Filings,01,Household Buyer - All,01,Market,Euro,260000.0
HPA02C04,Median Price,2014,2014,03,Kildare,01,New,2,Executions,-,All Buyer Types,01,Market,Euro,264161.0
HPA02C04,Median Price,2014,2014,03,Kildare,01,New,2,Executions,01,Household Buyer - All,01,Market,Euro,265000.0
HPA02C04,Median Price,2014,2014,03,Kildare,02,Existing,1,Filings,-,All Buyer Types,01,Market,Euro,196000.0
HPA02C04,Median Price,2014,2014,03,Kildare,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Euro,200000.0
HPA02C04,Median Price,2014,2014,03,Kildare,02,Existing,2,Executions,-,All Buyer Types,01,Market,Euro,199000.0
HPA02C04,Median Price,2014,2014,03,Kildare,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Euro,203000.0
HPA02C04,Median Price,2014,2014,04,Kilkenny,01,New,1,Filings,-,All Buyer Types,01,Market,Euro,102888.0
HPA02C04,Median Price,2014,2014,04,Kilkenny,01,New,1,Filings,01,Household Buyer - All,01,Market,Euro,129594.0
HPA02C04,Median Price,2014,2014,04,Kilkenny,01,New,2,Executions,-,All Buyer Types,01,Market,Euro,104710.0
HPA02C04,Median Price,2014,2014,04,Kilkenny,01,New,2,Executions,01,Household Buyer - All,01,Market,Euro,132263.0
HPA02C04,Median Price,2014,2014,04,Kilkenny,02,Existing,1,Filings,-,All Buyer Types,01,Market,Euro,122000.0
HPA02C04,Median Price,2014,2014,04,Kilkenny,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Euro,122000.0
HPA02C04,Median Price,2014,2014,04,Kilkenny,02,Existing,2,Executions,-,All Buyer Types,01,Market,Euro,123000.0
HPA02C04,Median Price,2014,2014,04,Kilkenny,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Euro,123000.0
HPA02C04,Median Price,2014,2014,05,Laois,01,New,1,Filings,-,All Buyer Types,01,Market,Euro,85113.0
HPA02C04,Median Price,2014,2014,05,Laois,01,New,1,Filings,01,Household Buyer - All,01,Market,Euro,85125.0
HPA02C04,Median Price,2014,2014,05,Laois,01,New,2,Executions,-,All Buyer Types,01,Market,Euro,85125.0
HPA02C04,Median Price,2014,2014,05,Laois,01,New,2,Executions,01,Household Buyer - All,01,Market,Euro,85828.0
HPA02C04,Median Price,2014,2014,05,Laois,02,Existing,1,Filings,-,All Buyer Types,01,Market,Euro,90000.0
HPA02C04,Median Price,2014,2014,05,Laois,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Euro,95000.0
HPA02C04,Median Price,2014,2014,05,Laois,02,Existing,2,Executions,-,All Buyer Types,01,Market,Euro,90000.0
HPA02C04,Median Price,2014,2014,05,Laois,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Euro,91000.0
HPA02C04,Median Price,2014,2014,06,Longford,01,New,1,Filings,-,All Buyer Types,01,Market,Euro,68100.0
HPA02C04,Median Price,2014,2014,06,Longford,01,New,1,Filings,01,Household Buyer - All,01,Market,Euro,80000.0
HPA02C04,Median Price,2014,2014,06,Longford,01,New,2,Executions,-,All Buyer Types,01,Market,Euro,66965.0
HPA02C04,Median Price,2014,2014,06,Longford,01,New,2,Executions,01,Household Buyer - All,01,Market,Euro,75000.0
HPA02C04,Median Price,2014,2014,06,Longford,02,Existing,1,Filings,-,All Buyer Types,01,Market,Euro,55000.0
HPA02C04,Median Price,2014,2014,06,Longford,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Euro,55000.0
HPA02C04,Median Price,2014,2014,06,Longford,02,Existing,2,Executions,-,All Buyer Types,01,Market,Euro,55000.0
HPA02C04,Median Price,2014,2014,06,Longford,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Euro,55000.0
HPA02C04,Median Price,2014,2014,07,Louth,01,New,1,Filings,-,All Buyer Types,01,Market,Euro,146513.0
HPA02C04,Median Price,2014,2014,07,Louth,01,New,1,Filings,01,Household Buyer - All,01,Market,Euro,146000.0
HPA02C04,Median Price,2014,2014,07,Louth,01,New,2,Executions,-,All Buyer Types,01,Market,Euro,149000.0
HPA02C04,Median Price,2014,2014,07,Louth,01,New,2,Executions,01,Household Buyer - All,01,Market,Euro,149000.0
HPA02C04,Median Price,2014,2014,07,Louth,02,Existing,1,Filings,-,All Buyer Types,01,Market,Euro,114750.0
HPA02C04,Median Price,2014,2014,07,Louth,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Euro,120000.0
HPA02C04,Median Price,2014,2014,07,Louth,02,Existing,2,Executions,-,All Buyer Types,01,Market,Euro,111000.0
HPA02C04,Median Price,2014,2014,07,Louth,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Euro,120000.0
HPA02C04,Median Price,2014,2014,08,Meath,01,New,1,Filings,-,All Buyer Types,01,Market,Euro,164788.0
HPA02C04,Median Price,2014,2014,08,Meath,01,New,1,Filings,01,Household Buyer - All,01,Market,Euro,187944.0
HPA02C04,Median Price,2014,2014,08,Meath,01,New,2,Executions,-,All Buyer Types,01,Market,Euro,165000.0
HPA02C04,Median Price,2014,2014,08,Meath,01,New,2,Executions,01,Household Buyer - All,01,Market,Euro,189999.0
HPA02C04,Median Price,2014,2014,08,Meath,02,Existing,1,Filings,-,All Buyer Types,01,Market,Euro,162000.0
HPA02C04,Median Price,2014,2014,08,Meath,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Euro,168000.0
HPA02C04,Median Price,2014,2014,08,Meath,02,Existing,2,Executions,-,All Buyer Types,01,Market,Euro,160000.0
HPA02C04,Median Price,2014,2014,08,Meath,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Euro,165000.0
HPA02C04,Median Price,2014,2014,09,Offaly,01,New,1,Filings,-,All Buyer Types,01,Market,Euro,95000.0
HPA02C04,Median Price,2014,2014,09,Offaly,01,New,1,Filings,01,Household Buyer - All,01,Market,Euro,95000.0
HPA02C04,Median Price,2014,2014,09,Offaly,01,New,2,Executions,-,All Buyer Types,01,Market,Euro,95000.0
HPA02C04,Median Price,2014,2014,09,Offaly,01,New,2,Executions,01,Household Buyer - All,01,Market,Euro,95000.0
HPA02C04,Median Price,2014,2014,09,Offaly,02,Existing,1,Filings,-,All Buyer Types,01,Market,Euro,103500.0
HPA02C04,Median Price,2014,2014,09,Offaly,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Euro,102000.0
HPA02C04,Median Price,2014,2014,09,Offaly,02,Existing,2,Executions,-,All Buyer Types,01,Market,Euro,102000.0
HPA02C04,Median Price,2014,2014,09,Offaly,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Euro,102000.0
HPA02C04,Median Price,2014,2014,10,Westmeath,01,New,1,Filings,-,All Buyer Types,01,Market,Euro,109982.0
HPA02C04,Median Price,2014,2014,10,Westmeath,01,New,1,Filings,01,Household Buyer - All,01,Market,Euro,114450.0
HPA02C04,Median Price,2014,2014,10,Westmeath,01,New,2,Executions,-,All Buyer Types,01,Market,Euro,110000.0
HPA02C04,Median Price,2014,2014,10,Westmeath,01,New,2,Executions,01,Household Buyer - All,01,Market,Euro,119250.0
HPA02C04,Median Price,2014,2014,10,Westmeath,02,Existing,1,Filings,-,All Buyer Types,01,Market,Euro,92000.0
HPA02C04,Median Price,2014,2014,10,Westmeath,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Euro,97000.0
HPA02C04,Median Price,2014,2014,10,Westmeath,02,Existing,2,Executions,-,All Buyer Types,01,Market,Euro,90700.0
HPA02C04,Median Price,2014,2014,10,Westmeath,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Euro,97500.0
HPA02C04,Median Price,2014,2014,11,Wexford,01,New,1,Filings,-,All Buyer Types,01,Market,Euro,134950.0
HPA02C04,Median Price,2014,2014,11,Wexford,01,New,1,Filings,01,Household Buyer - All,01,Market,Euro,139000.0
HPA02C04,Median Price,2014,2014,11,Wexford,01,New,2,Executions,-,All Buyer Types,01,Market,Euro,129350.0
HPA02C04,Median Price,2014,2014,11,Wexford,01,New,2,Executions,01,Household Buyer - All,01,Market,Euro,135000.0
HPA02C04,Median Price,2014,2014,11,Wexford,02,Existing,1,Filings,-,All Buyer Types,01,Market,Euro,110000.0
HPA02C04,Median Price,2014,2014,11,Wexford,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Euro,112000.0
HPA02C04,Median Price,2014,2014,11,Wexford,02,Existing,2,Executions,-,All Buyer Types,01,Market,Euro,110000.0
HPA02C04,Median Price,2014,2014,11,Wexford,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Euro,110000.0
HPA02C04,Median Price,2014,2014,12,Wicklow,01,New,1,Filings,-,All Buyer Types,01,Market,Euro,215000.0
HPA02C04,Median Price,2014,2014,12,Wicklow,01,New,1,Filings,01,Household Buyer - All,01,Market,Euro,228000.0
HPA02C04,Median Price,2014,2014,12,Wicklow,01,New,2,Executions,-,All Buyer Types,01,Market,Euro,215000.0
HPA02C04,Median Price,2014,2014,12,Wicklow,01,New,2,Executions,01,Household Buyer - All,01,Market,Euro,230000.0
HPA02C04,Median Price,2014,2014,12,Wicklow,02,Existing,1,Filings,-,All Buyer Types,01,Market,Euro,233000.0
HPA02C04,Median Price,2014,2014,12,Wicklow,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Euro,234750.0
HPA02C04,Median Price,2014,2014,12,Wicklow,02,Existing,2,Executions,-,All Buyer Types,01,Market,Euro,229956.0
HPA02C04,Median Price,2014,2014,12,Wicklow,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Euro,230000.0
HPA02C04,Median Price,2014,2014,13,Clare,01,New,1,Filings,-,All Buyer Types,01,Market,Euro,77606.0
HPA02C04,Median Price,2014,2014,13,Clare,01,New,1,Filings,01,Household Buyer - All,01,Market,Euro,125000.0
HPA02C04,Median Price,2014,2014,13,Clare,01,New,2,Executions,-,All Buyer Types,01,Market,Euro,78032.0
HPA02C04,Median Price,2014,2014,13,Clare,01,New,2,Executions,01,Household Buyer - All,01,Market,Euro,125000.0
HPA02C04,Median Price,2014,2014,13,Clare,02,Existing,1,Filings,-,All Buyer Types,01,Market,Euro,95000.0
HPA02C04,Median Price,2014,2014,13,Clare,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Euro,99000.0
HPA02C04,Median Price,2014,2014,13,Clare,02,Existing,2,Executions,-,All Buyer Types,01,Market,Euro,93000.0
HPA02C04,Median Price,2014,2014,13,Clare,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Euro,100000.0
HPA02C04,Median Price,2014,2014,14,Cork,01,New,1,Filings,-,All Buyer Types,01,Market,Euro,165000.0
HPA02C04,Median Price,2014,2014,14,Cork,01,New,1,Filings,01,Household Buyer - All,01,Market,Euro,185003.0
HPA02C04,Median Price,2014,2014,14,Cork,01,New,2,Executions,-,All Buyer Types,01,Market,Euro,181600.0
HPA02C04,Median Price,2014,2014,14,Cork,01,New,2,Executions,01,Household Buyer - All,01,Market,Euro,189999.0
HPA02C04,Median Price,2014,2014,14,Cork,02,Existing,1,Filings,-,All Buyer Types,01,Market,Euro,150000.0
HPA02C04,Median Price,2014,2014,14,Cork,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Euro,150000.0
HPA02C04,Median Price,2014,2014,14,Cork,02,Existing,2,Executions,-,All Buyer Types,01,Market,Euro,147500.0
HPA02C04,Median Price,2014,2014,14,Cork,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Euro,150000.0
HPA02C04,Median Price,2014,2014,15,Kerry,01,New,1,Filings,-,All Buyer Types,01,Market,Euro,130000.0
HPA02C04,Median Price,2014,2014,15,Kerry,01,New,1,Filings,01,Household Buyer - All,01,Market,Euro,130526.0
HPA02C04,Median Price,2014,2014,15,Kerry,01,New,2,Executions,-,All Buyer Types,01,Market,Euro,124850.0
HPA02C04,Median Price,2014,2014,15,Kerry,01,New,2,Executions,01,Household Buyer - All,01,Market,Euro,125000.0
HPA02C04,Median Price,2014,2014,15,Kerry,02,Existing,1,Filings,-,All Buyer Types,01,Market,Euro,115000.0
HPA02C04,Median Price,2014,2014,15,Kerry,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Euro,115000.0
HPA02C04,Median Price,2014,2014,15,Kerry,02,Existing,2,Executions,-,All Buyer Types,01,Market,Euro,110000.0
HPA02C04,Median Price,2014,2014,15,Kerry,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Euro,110000.0
HPA02C04,Median Price,2014,2014,16,Limerick,01,New,1,Filings,-,All Buyer Types,01,Market,Euro,115346.0
HPA02C04,Median Price,2014,2014,16,Limerick,01,New,1,Filings,01,Household Buyer - All,01,Market,Euro,127000.0
HPA02C04,Median Price,2014,2014,16,Limerick,01,New,2,Executions,-,All Buyer Types,01,Market,Euro,113500.0
HPA02C04,Median Price,2014,2014,16,Limerick,01,New,2,Executions,01,Household Buyer - All,01,Market,Euro,118841.0
HPA02C04,Median Price,2014,2014,16,Limerick,02,Existing,1,Filings,-,All Buyer Types,01,Market,Euro,101000.0
HPA02C04,Median Price,2014,2014,16,Limerick,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Euro,114000.0
HPA02C04,Median Price,2014,2014,16,Limerick,02,Existing,2,Executions,-,All Buyer Types,01,Market,Euro,97500.0
HPA02C04,Median Price,2014,2014,16,Limerick,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Euro,110000.0
HPA02C04,Median Price,2014,2014,17,Tipperary,01,New,1,Filings,-,All Buyer Types,01,Market,Euro,110700.0
HPA02C04,Median Price,2014,2014,17,Tipperary,01,New,1,Filings,01,Household Buyer - All,01,Market,Euro,113500.0
HPA02C04,Median Price,2014,2014,17,Tipperary,01,New,2,Executions,-,All Buyer Types,01,Market,Euro,105478.0
HPA02C04,Median Price,2014,2014,17,Tipperary,01,New,2,Executions,01,Household Buyer - All,01,Market,Euro,108960.0
HPA02C04,Median Price,2014,2014,17,Tipperary,02,Existing,1,Filings,-,All Buyer Types,01,Market,Euro,100000.0
HPA02C04,Median Price,2014,2014,17,Tipperary,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Euro,100000.0
HPA02C04,Median Price,2014,2014,17,Tipperary,02,Existing,2,Executions,-,All Buyer Types,01,Market,Euro,95000.0
HPA02C04,Median Price,2014,2014,17,Tipperary,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Euro,99500.0
HPA02C04,Median Price,2014,2014,18,Waterford,01,New,1,Filings,-,All Buyer Types,01,Market,Euro,95000.0
HPA02C04,Median Price,2014,2014,18,Waterford,01,New,1,Filings,01,Household Buyer - All,01,Market,Euro,119588.0
HPA02C04,Median Price,2014,2014,18,Waterford,01,New,2,Executions,-,All Buyer Types,01,Market,Euro,94000.0
HPA02C04,Median Price,2014,2014,18,Waterford,01,New,2,Executions,01,Household Buyer - All,01,Market,Euro,120675.0
HPA02C04,Median Price,2014,2014,18,Waterford,02,Existing,1,Filings,-,All Buyer Types,01,Market,Euro,100000.0
HPA02C04,Median Price,2014,2014,18,Waterford,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Euro,100000.0
HPA02C04,Median Price,2014,2014,18,Waterford,02,Existing,2,Executions,-,All Buyer Types,01,Market,Euro,100000.0
HPA02C04,Median Price,2014,2014,18,Waterford,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Euro,100000.0
HPA02C04,Median Price,2014,2014,19,Galway,01,New,1,Filings,-,All Buyer Types,01,Market,Euro,112635.0
HPA02C04,Median Price,2014,2014,19,Galway,01,New,1,Filings,01,Household Buyer - All,01,Market,Euro,125418.0
HPA02C04,Median Price,2014,2014,19,Galway,01,New,2,Executions,-,All Buyer Types,01,Market,Euro,117143.0
HPA02C04,Median Price,2014,2014,19,Galway,01,New,2,Executions,01,Household Buyer - All,01,Market,Euro,121742.0
HPA02C04,Median Price,2014,2014,19,Galway,02,Existing,1,Filings,-,All Buyer Types,01,Market,Euro,145000.0
HPA02C04,Median Price,2014,2014,19,Galway,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Euro,149000.0
HPA02C04,Median Price,2014,2014,19,Galway,02,Existing,2,Executions,-,All Buyer Types,01,Market,Euro,140000.0
HPA02C04,Median Price,2014,2014,19,Galway,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Euro,146000.0
HPA02C04,Median Price,2014,2014,20,Leitrim,01,New,1,Filings,-,All Buyer Types,01,Market,Euro,60645.0
HPA02C04,Median Price,2014,2014,20,Leitrim,01,New,1,Filings,01,Household Buyer - All,01,Market,Euro,59000.0
HPA02C04,Median Price,2014,2014,20,Leitrim,01,New,2,Executions,-,All Buyer Types,01,Market,Euro,57000.0
HPA02C04,Median Price,2014,2014,20,Leitrim,01,New,2,Executions,01,Household Buyer - All,01,Market,Euro,56750.0
HPA02C04,Median Price,2014,2014,20,Leitrim,02,Existing,1,Filings,-,All Buyer Types,01,Market,Euro,60000.0
HPA02C04,Median Price,2014,2014,20,Leitrim,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Euro,63000.0
HPA02C04,Median Price,2014,2014,20,Leitrim,02,Existing,2,Executions,-,All Buyer Types,01,Market,Euro,64500.0
HPA02C04,Median Price,2014,2014,20,Leitrim,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Euro,66000.0
HPA02C04,Median Price,2014,2014,21,Mayo,01,New,1,Filings,-,All Buyer Types,01,Market,Euro,87563.0
HPA02C04,Median Price,2014,2014,21,Mayo,01,New,1,Filings,01,Household Buyer - All,01,Market,Euro,90000.0
HPA02C04,Median Price,2014,2014,21,Mayo,01,New,2,Executions,-,All Buyer Types,01,Market,Euro,79450.0
HPA02C04,Median Price,2014,2014,21,Mayo,01,New,2,Executions,01,Household Buyer - All,01,Market,Euro,85125.0
HPA02C04,Median Price,2014,2014,21,Mayo,02,Existing,1,Filings,-,All Buyer Types,01,Market,Euro,90000.0
HPA02C04,Median Price,2014,2014,21,Mayo,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Euro,91000.0
HPA02C04,Median Price,2014,2014,21,Mayo,02,Existing,2,Executions,-,All Buyer Types,01,Market,Euro,88000.0
HPA02C04,Median Price,2014,2014,21,Mayo,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Euro,90000.0
HPA02C04,Median Price,2014,2014,22,Roscommon,01,New,1,Filings,-,All Buyer Types,01,Market,Euro,68100.0
HPA02C04,Median Price,2014,2014,22,Roscommon,01,New,1,Filings,01,Household Buyer - All,01,Market,Euro,73822.0
HPA02C04,Median Price,2014,2014,22,Roscommon,01,New,2,Executions,-,All Buyer Types,01,Market,Euro,68100.0
HPA02C04,Median Price,2014,2014,22,Roscommon,01,New,2,Executions,01,Household Buyer - All,01,Market,Euro,73000.0
HPA02C04,Median Price,2014,2014,22,Roscommon,02,Existing,1,Filings,-,All Buyer Types,01,Market,Euro,66000.0
HPA02C04,Median Price,2014,2014,22,Roscommon,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Euro,67400.0
HPA02C04,Median Price,2014,2014,22,Roscommon,02,Existing,2,Executions,-,All Buyer Types,01,Market,Euro,67400.0
HPA02C04,Median Price,2014,2014,22,Roscommon,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Euro,69500.0
HPA02C04,Median Price,2014,2014,23,Sligo,01,New,1,Filings,-,All Buyer Types,01,Market,Euro,119175.0
HPA02C04,Median Price,2014,2014,23,Sligo,01,New,1,Filings,01,Household Buyer - All,01,Market,Euro,117735.0
HPA02C04,Median Price,2014,2014,23,Sligo,01,New,2,Executions,-,All Buyer Types,01,Market,Euro,115000.0
HPA02C04,Median Price,2014,2014,23,Sligo,01,New,2,Executions,01,Household Buyer - All,01,Market,Euro,115000.0
HPA02C04,Median Price,2014,2014,23,Sligo,02,Existing,1,Filings,-,All Buyer Types,01,Market,Euro,91500.0
HPA02C04,Median Price,2014,2014,23,Sligo,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Euro,99500.0
HPA02C04,Median Price,2014,2014,23,Sligo,02,Existing,2,Executions,-,All Buyer Types,01,Market,Euro,90500.0
HPA02C04,Median Price,2014,2014,23,Sligo,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Euro,96000.0
HPA02C04,Median Price,2014,2014,24,Cavan,01,New,1,Filings,-,All Buyer Types,01,Market,Euro,74934.0
HPA02C04,Median Price,2014,2014,24,Cavan,01,New,1,Filings,01,Household Buyer - All,01,Market,Euro,76045.0
HPA02C04,Median Price,2014,2014,24,Cavan,01,New,2,Executions,-,All Buyer Types,01,Market,Euro,73775.0
HPA02C04,Median Price,2014,2014,24,Cavan,01,New,2,Executions,01,Household Buyer - All,01,Market,Euro,73775.0
HPA02C04,Median Price,2014,2014,24,Cavan,02,Existing,1,Filings,-,All Buyer Types,01,Market,Euro,80000.0
HPA02C04,Median Price,2014,2014,24,Cavan,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Euro,80500.0
HPA02C04,Median Price,2014,2014,24,Cavan,02,Existing,2,Executions,-,All Buyer Types,01,Market,Euro,72000.0
HPA02C04,Median Price,2014,2014,24,Cavan,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Euro,80000.0
HPA02C04,Median Price,2014,2014,25,Donegal,01,New,1,Filings,-,All Buyer Types,01,Market,Euro,85000.0
HPA02C04,Median Price,2014,2014,25,Donegal,01,New,1,Filings,01,Household Buyer - All,01,Market,Euro,95001.0
HPA02C04,Median Price,2014,2014,25,Donegal,01,New,2,Executions,-,All Buyer Types,01,Market,Euro,85000.0
HPA02C04,Median Price,2014,2014,25,Donegal,01,New,2,Executions,01,Household Buyer - All,01,Market,Euro,100000.0
HPA02C04,Median Price,2014,2014,25,Donegal,02,Existing,1,Filings,-,All Buyer Types,01,Market,Euro,85000.0
HPA02C04,Median Price,2014,2014,25,Donegal,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Euro,85000.0
HPA02C04,Median Price,2014,2014,25,Donegal,02,Existing,2,Executions,-,All Buyer Types,01,Market,Euro,83000.0
HPA02C04,Median Price,2014,2014,25,Donegal,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Euro,85000.0
HPA02C04,Median Price,2014,2014,26,Monaghan,01,New,1,Filings,-,All Buyer Types,01,Market,Euro,97737.0
HPA02C04,Median Price,2014,2014,26,Monaghan,01,New,1,Filings,01,Household Buyer - All,01,Market,Euro,97737.0
HPA02C04,Median Price,2014,2014,26,Monaghan,01,New,2,Executions,-,All Buyer Types,01,Market,Euro,96210.0
HPA02C04,Median Price,2014,2014,26,Monaghan,01,New,2,Executions,01,Household Buyer - All,01,Market,Euro,97737.0
HPA02C04,Median Price,2014,2014,26,Monaghan,02,Existing,1,Filings,-,All Buyer Types,01,Market,Euro,85000.0
HPA02C04,Median Price,2014,2014,26,Monaghan,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Euro,83750.0
HPA02C04,Median Price,2014,2014,26,Monaghan,02,Existing,2,Executions,-,All Buyer Types,01,Market,Euro,80500.0
HPA02C04,Median Price,2014,2014,26,Monaghan,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Euro,80250.0
HPA02C04,Median Price,2015,2015,-,All Counties,01,New,1,Filings,-,All Buyer Types,01,Market,Euro,180000.0
HPA02C04,Median Price,2015,2015,-,All Counties,01,New,1,Filings,01,Household Buyer - All,01,Market,Euro,223000.0
HPA02C04,Median Price,2015,2015,-,All Counties,01,New,2,Executions,-,All Buyer Types,01,Market,Euro,182870.0
HPA02C04,Median Price,2015,2015,-,All Counties,01,New,2,Executions,01,Household Buyer - All,01,Market,Euro,228207.0
HPA02C04,Median Price,2015,2015,-,All Counties,02,Existing,1,Filings,-,All Buyer Types,01,Market,Euro,165000.0
HPA02C04,Median Price,2015,2015,-,All Counties,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Euro,170000.0
